currency,data_format,industry_format,tic,fyear,company name,stockholders_equity,net income,revenue,,,
USD,STD,INDL,LLY,2012,LILLY (ELI) & CO,14765.2,4088.6,22603.4,,,
USD,STD,INDL,LLY,2013,LILLY (ELI) & CO,17631.4,4684.8,23113.1,,,
USD,STD,INDL,LLY,2014,LILLY (ELI) & CO,15373.2,2390.5,19615.6,,,
USD,STD,INDL,LLY,2015,LILLY (ELI) & CO,14571.3,2408.4,19958.7,,,
USD,STD,INDL,LLY,2016,LILLY (ELI) & CO,14007.7,2737.6,21222.1,,,
USD,STD,INDL,LLY,2017,LILLY (ELI) & CO,11592.2,-204.1,22871.3,,,
USD,STD,INDL,LLY,2018,LILLY (ELI) & CO,9828.7,3232,24555.7,,,
USD,STD,INDL,LLY,2019,LILLY (ELI) & CO,2606.9,8318.4,22319.5,,,
USD,STD,INDL,LLY,2020,LILLY (ELI) & CO,5641.6,6193.7,24539.8,,,
USD,STD,INDL,LLY,2021,LILLY (ELI) & CO,8979.2,5581.7,28318.4,,,
USD,STD,INDL,LLY,2022,LILLY (ELI) & CO,10649.8,6244.8,28541.4,,,
USD,STD,INDL,LLY,2023,LILLY (ELI) & CO,10771.9,5240.4,34124.1,,,
USD,STD,INDL,LLY,2024,LILLY (ELI) & CO,14192.1,10590,45042.7,,,
USD,STD,INDL,LMT,2010,LOCKHEED MARTIN CORP,3708,2926,45803,,,
USD,STD,INDL,LMT,2011,LOCKHEED MARTIN CORP,1001,2655,46499,,,
USD,STD,INDL,LMT,2012,LOCKHEED MARTIN CORP,39,2745,47182,,,
USD,STD,INDL,LMT,2013,LOCKHEED MARTIN CORP,4918,2981,45358,,,
USD,STD,INDL,LMT,2014,LOCKHEED MARTIN CORP,3400,3614,45600,,,
USD,STD,INDL,LMT,2015,LOCKHEED MARTIN CORP,3097,3605,46132,,,
USD,STD,INDL,LMT,2016,LOCKHEED MARTIN CORP,1511,5302,47248,,,
USD,STD,INDL,LMT,2017,LOCKHEED MARTIN CORP,-683,2002,51048,,,
USD,STD,INDL,LMT,2018,LOCKHEED MARTIN CORP,1394,5046,53762,,,
USD,STD,INDL,LMT,2019,LOCKHEED MARTIN CORP,3127,6230,59812,,,
USD,STD,INDL,LMT,2020,LOCKHEED MARTIN CORP,6015,6833,65398,,,
USD,STD,INDL,LMT,2021,LOCKHEED MARTIN CORP,10959,6315,67044,,,
USD,STD,INDL,LMT,2022,LOCKHEED MARTIN CORP,9266,5732,65984,,,
USD,STD,INDL,LMT,2023,LOCKHEED MARTIN CORP,6835,6920,67571,,,
USD,STD,INDL,LMT,2024,LOCKHEED MARTIN CORP,6333,5336,71043,,,
USD,STD,INDL,LMT,2025,LOCKHEED MARTIN CORP,6721,5017,75048,,,
USD,STD,INDL,LOW,2010,LOWE'S COS INC,18112,2010,48815,,,
USD,STD,INDL,LOW,2011,LOWE'S COS INC,16533,1839,50208,,,
USD,STD,INDL,LOW,2012,LOWE'S COS INC,13857,1959,50521,,,
USD,STD,INDL,LOW,2013,LOWE'S COS INC,11853,2286,53417,,,
USD,STD,INDL,LOW,2014,LOWE'S COS INC,9968,2698,56223,,,
USD,STD,INDL,LOW,2015,LOWE'S COS INC,7654,2546,59074,,,
USD,STD,INDL,LOW,2016,LOWE'S COS INC,6434,3091,65017,,,
USD,STD,INDL,LOW,2017,LOWE'S COS INC,5873,3447,68619,,,
USD,STD,INDL,LOW,2018,LOWE'S COS INC,3644,2314,71309,,,
USD,STD,INDL,LOW,2019,LOWE'S COS INC,1972,4281,72148,,,
USD,STD,INDL,LOW,2020,LOWE'S COS INC,1437,5835,89597,,,
USD,STD,INDL,LOW,2021,LOWE'S COS INC,-4816,8442,96250,,,
USD,STD,INDL,LOW,2022,LOWE'S COS INC,-14254,6437,97059,,,
USD,STD,INDL,LOW,2023,LOWE'S COS INC,-15050,7726,86377,,,
USD,STD,INDL,LOW,2024,LOWE'S COS INC,-14231,6957,83674,,,
USD,STD,INDL,MCD,2010,MCDONALD'S CORP,14634.2,4946.3,24074.6,,,
USD,STD,INDL,MCD,2011,MCDONALD'S CORP,14390.2,5503.1,27006,,,
USD,STD,INDL,MCD,2012,MCDONALD'S CORP,15293.6,5464.8,27567,,,
USD,STD,INDL,MCD,2013,MCDONALD'S CORP,16009.7,5585.9,28105.7,,,
USD,STD,INDL,MCD,2014,MCDONALD'S CORP,12853.4,4757.8,27441.3,,,
USD,STD,INDL,MCD,2015,MCDONALD'S CORP,7087.9,4529.3,25413,,,
USD,STD,INDL,MCD,2016,MCDONALD'S CORP,-2204.3,4686.5,24621.9,,,
USD,STD,INDL,MCD,2017,MCDONALD'S CORP,-3268,5192.3,22820.4,,,
USD,STD,INDL,MCD,2018,MCDONALD'S CORP,-6258.4,5924.3,21025.2,,,
USD,STD,INDL,MCD,2019,MCDONALD'S CORP,-8210.3,6025.4,21076.5,,,
USD,STD,INDL,MCD,2020,MCDONALD'S CORP,-7824.9,4730.5,19207.8,,,
USD,STD,INDL,MCD,2021,MCDONALD'S CORP,-4601,7545.2,23222.9,,,
USD,STD,INDL,MCD,2022,MCDONALD'S CORP,-6003.4,6177.4,23182.6,,,
USD,STD,INDL,MCD,2023,MCDONALD'S CORP,-4706.7,8468.8,25493.7,,,
USD,STD,INDL,MCD,2024,MCDONALD'S CORP,-3797,8223,25920,,,
USD,STD,INDL,MDT,2010,MEDTRONIC PLC,15968,3096,15933,,,
USD,STD,INDL,MDT,2011,MEDTRONIC PLC,17113,3617,16184,,,
USD,STD,INDL,MDT,2012,MEDTRONIC PLC,18671,3467,16590,,,
USD,STD,INDL,MDT,2013,MEDTRONIC PLC,19443,3065,17005,,,
USD,STD,INDL,MDT,2014,MEDTRONIC PLC,53230,2675,20261,,,
USD,STD,INDL,MDT,2015,MEDTRONIC PLC,52063,3538,28833,,,
USD,STD,INDL,MDT,2016,MEDTRONIC PLC,50294,4028,29710,,,
USD,STD,INDL,MDT,2017,MEDTRONIC PLC,50720,3104,29953,,,
USD,STD,INDL,MDT,2018,MEDTRONIC PLC,50091,4631,30557,,,
USD,STD,INDL,MDT,2019,MEDTRONIC PLC,50737,4789,28913,,,
USD,STD,INDL,MDT,2020,MEDTRONIC PLC,51428,3606,30117,,,
USD,STD,INDL,MDT,2021,MEDTRONIC PLC,52551,5039,31686,,,
USD,STD,INDL,MDT,2022,MEDTRONIC PLC,51483,3758,31227,,,
USD,STD,INDL,MDT,2023,MEDTRONIC PLC,50214,3676,32364,,,
USD,STD,INDL,MDT,2024,MEDTRONIC PLC,48024,4662,33627,,,
USD,STD,INDL,CVS,2010,CVS HEALTH CORP,37700,3427,96413,,,
USD,STD,INDL,CVS,2011,CVS HEALTH CORP,38051,3461,107100,,,
USD,STD,INDL,CVS,2012,CVS HEALTH CORP,37704,3877,123133,,,
USD,STD,INDL,CVS,2013,CVS HEALTH CORP,37938,4592,126761,,,
USD,STD,INDL,CVS,2014,CVS HEALTH CORP,37958,4644,139367,,,
USD,STD,INDL,CVS,2015,CVS HEALTH CORP,37196,5237,153290,,,
USD,STD,INDL,CVS,2016,CVS HEALTH CORP,36830,5317,177526,,,
USD,STD,INDL,CVS,2017,CVS HEALTH CORP,37691,6622,184765,,,
USD,STD,INDL,CVS,2018,CVS HEALTH CORP,58225,-594,194579,,,
USD,STD,INDL,CVS,2019,CVS HEALTH CORP,63864,6634,256776,,,
USD,STD,INDL,CVS,2020,CVS HEALTH CORP,69389,7179,268399,,,
USD,STD,INDL,CVS,2021,CVS HEALTH CORP,75075,7910,292111,,,
USD,STD,INDL,CVS,2022,CVS HEALTH CORP,71015,4149,322467,,,
USD,STD,INDL,CVS,2023,CVS HEALTH CORP,76461,8344,357776,,,
USD,STD,INDL,CVS,2024,CVS HEALTH CORP,75560,4614,372809,,,
USD,STD,INDL,MRK,2010,MERCK & CO INC,54376,861,45987,,,
USD,STD,INDL,MRK,2011,MERCK & CO INC,54517,6272,48047,,,
USD,STD,INDL,MRK,2012,MERCK & CO INC,53020,6168,47267,,,
USD,STD,INDL,MRK,2013,MERCK & CO INC,49765,4404,44033,,,
USD,STD,INDL,MRK,2014,MERCK & CO INC,48647,11920,42237,,,
USD,STD,INDL,MRK,2015,MERCK & CO INC,44676,4442,39498,,,
USD,STD,INDL,MRK,2016,MERCK & CO INC,40088,3920,39807,,,
USD,STD,INDL,MRK,2017,MERCK & CO INC,34336,2394,40122,,,
USD,STD,INDL,MRK,2018,MERCK & CO INC,26701,6220,42294,,,
USD,STD,INDL,MRK,2019,MERCK & CO INC,25907,9843,46840,,,
USD,STD,INDL,MRK,2020,MERCK & CO INC,25317,7067,47994,,,
USD,STD,INDL,MRK,2021,MERCK & CO INC,38184,13049,48704,,,
USD,STD,INDL,MRK,2022,MERCK & CO INC,45991,14519,59283,,,
USD,STD,INDL,MRK,2023,MERCK & CO INC,37581,365,60115,,,
USD,STD,INDL,MRK,2024,MERCK & CO INC,46313,17117,64168,,,
USD,STD,INDL,MMM,2010,3M CO,15663,4085,26662,,,
USD,STD,INDL,MMM,2011,3M CO,15420,4283,29611,,,
USD,STD,INDL,MMM,2012,3M CO,17575,4444,29904,,,
USD,STD,INDL,MMM,2013,3M CO,17502,4659,30871,,,
USD,STD,INDL,MMM,2014,3M CO,13109,4956,31821,,,
USD,STD,INDL,MMM,2015,3M CO,11708,4833,30274,,,
USD,STD,INDL,MMM,2016,3M CO,10298,5050,30109,,,
USD,STD,INDL,MMM,2017,3M CO,11563,4858,31657,,,
USD,STD,INDL,MMM,2018,3M CO,9796,5349,32765,,,
USD,STD,INDL,MMM,2019,3M CO,10063,4570,32136,,,
USD,STD,INDL,MMM,2020,3M CO,12867,5384,32184,,,
USD,STD,INDL,MMM,2021,3M CO,15046,5921,35355,,,
USD,STD,INDL,MMM,2022,3M CO,14722,5777,34229,,,
USD,STD,INDL,MMM,2023,3M CO,4807,-6995,31392,,,
USD,STD,INDL,MMM,2024,3M CO,3842,4173,23630,,,
USD,STD,INDL,MMM,2025,3M CO,4747,3250,24279,,,
USD,STD,FS,BAC,2010,BANK OF AMERICA CORP,228248,,134194,,,
USD,STD,INDL,BAC,2010,BANK OF AMERICA CORP,228248,-2238,134194,,,
USD,STD,FS,BAC,2011,BANK OF AMERICA CORP,230101,,129913,,,
USD,STD,INDL,BAC,2011,BANK OF AMERICA CORP,230101,1446,129913,,,
USD,STD,FS,BAC,2012,BANK OF AMERICA CORP,236956,,99708,,,
USD,STD,INDL,BAC,2012,BANK OF AMERICA CORP,236956,4188,99708,,,
USD,STD,FS,BAC,2013,BANK OF AMERICA CORP,232685,,101697,,,
USD,STD,INDL,BAC,2013,BANK OF AMERICA CORP,232685,11431,101697,,,
USD,STD,FS,BAC,2014,BANK OF AMERICA CORP,243471,,95181,,,
USD,STD,INDL,BAC,2014,BANK OF AMERICA CORP,243471,4833,95181,,,
USD,STD,FS,BAC,2015,BANK OF AMERICA CORP,256205,,93056,,,
USD,STD,INDL,BAC,2015,BANK OF AMERICA CORP,256205,15888,93056,,,
USD,STD,FS,BAC,2016,BANK OF AMERICA CORP,266840,,93662,,,
USD,STD,INDL,BAC,2016,BANK OF AMERICA CORP,266840,17906,93662,,,
USD,STD,FS,BAC,2017,BANK OF AMERICA CORP,267146,,100417,,,
USD,STD,INDL,BAC,2017,BANK OF AMERICA CORP,267146,18232,100417,,,
USD,STD,FS,BAC,2018,BANK OF AMERICA CORP,265325,,111313,,,
USD,STD,INDL,BAC,2018,BANK OF AMERICA CORP,265325,28147,111313,,,
USD,STD,FS,BAC,2019,BANK OF AMERICA CORP,264810,,113589,,,
USD,STD,INDL,BAC,2019,BANK OF AMERICA CORP,264810,27430,113589,,,
USD,STD,FS,BAC,2020,BANK OF AMERICA CORP,272924,,93753,,,
USD,STD,INDL,BAC,2020,BANK OF AMERICA CORP,272924,17894,93753,,,
USD,STD,FS,BAC,2021,BANK OF AMERICA CORP,270066,,93851,,,
USD,STD,INDL,BAC,2021,BANK OF AMERICA CORP,270066,31978,93851,,,
USD,STD,FS,BAC,2022,BANK OF AMERICA CORP,273197,,115053,,,
USD,STD,INDL,BAC,2022,BANK OF AMERICA CORP,273197,27528,115053,,,
USD,STD,FS,BAC,2023,BANK OF AMERICA CORP,291646,,173512,,,
USD,STD,INDL,BAC,2023,BANK OF AMERICA CORP,291646,26515,173512,,,
USD,STD,FS,BAC,2024,BANK OF AMERICA CORP,295559,,192434,,,
USD,STD,INDL,BAC,2024,BANK OF AMERICA CORP,295559,27132,192434,,,
USD,STD,FS,BAC,2025,BANK OF AMERICA CORP,303243,,191567,,,
USD,STD,INDL,BAC,2025,BANK OF AMERICA CORP,303243,30509,191567,,,
USD,STD,INDL,NKE,2010,NIKE INC  -CL B,9843,2133,20862,,,
USD,STD,INDL,NKE,2011,NIKE INC  -CL B,10381,2223,24128,,,
USD,STD,INDL,NKE,2012,NIKE INC  -CL B,11156,2485,25313,,,
USD,STD,INDL,NKE,2013,NIKE INC  -CL B,10824,2693,27799,,,
USD,STD,INDL,NKE,2014,NIKE INC  -CL B,12707,3273,30601,,,
USD,STD,INDL,NKE,2015,NIKE INC  -CL B,12258,3760,32376,,,
USD,STD,INDL,NKE,2016,NIKE INC  -CL B,12407,4240,34350,,,
USD,STD,INDL,NKE,2017,NIKE INC  -CL B,9812,1933,36397,,,
USD,STD,INDL,NKE,2018,NIKE INC  -CL B,9040,4029,39117,,,
USD,STD,INDL,NKE,2019,NIKE INC  -CL B,8055,2539,37403,,,
USD,STD,INDL,NKE,2020,NIKE INC  -CL B,12767,5727,44538,,,
USD,STD,INDL,NKE,2021,NIKE INC  -CL B,15281,6046,46710,,,
USD,STD,INDL,NKE,2022,NIKE INC  -CL B,14004,5070,51217,,,
USD,STD,INDL,NKE,2023,NIKE INC  -CL B,14430,5700,51362,,,
USD,STD,INDL,NKE,2024,NIKE INC  -CL B,13213,3219,46309,,,
USD,STD,FS,WFC,2010,WELLS FARGO & CO,126408,,93249,,,
USD,STD,INDL,WFC,2010,WELLS FARGO & CO,126408,12362,93249,,,
USD,STD,FS,WFC,2011,WELLS FARGO & CO,140241,,87444,,,
USD,STD,INDL,WFC,2011,WELLS FARGO & CO,140241,15869,87444,,,
USD,STD,FS,WFC,2012,WELLS FARGO & CO,157554,,91247,,,
USD,STD,INDL,WFC,2012,WELLS FARGO & CO,157554,18897,91247,,,
USD,STD,FS,WFC,2013,WELLS FARGO & CO,170142,,88069,,,
USD,STD,INDL,WFC,2013,WELLS FARGO & CO,170142,21878,88069,,,
USD,STD,FS,WFC,2014,WELLS FARGO & CO,184394,,88372,,,
USD,STD,INDL,WFC,2014,WELLS FARGO & CO,184394,23057,88372,,,
USD,STD,FS,WFC,2015,WELLS FARGO & CO,193132,,90033,,,
USD,STD,INDL,WFC,2015,WELLS FARGO & CO,193132,22894,90033,,,
USD,STD,FS,WFC,2016,WELLS FARGO & CO,199581,,93512,,,
USD,STD,INDL,WFC,2016,WELLS FARGO & CO,199581,21938,93512,,,
USD,STD,FS,WFC,2017,WELLS FARGO & CO,206936,,96776,,,
USD,STD,INDL,WFC,2017,WELLS FARGO & CO,206936,22183,96776,,,
USD,STD,FS,WFC,2018,WELLS FARGO & CO,196166,,100858,,,
USD,STD,INDL,WFC,2018,WELLS FARGO & CO,196166,22393,100858,,,
USD,STD,FS,WFC,2019,WELLS FARGO & CO,187146,,102453,,,
USD,STD,INDL,WFC,2019,WELLS FARGO & CO,187146,19549,102453,,,
USD,STD,FS,WFC,2020,WELLS FARGO & CO,184887,,80303,,,
USD,STD,INDL,WFC,2020,WELLS FARGO & CO,184887,3301,80303,,,
USD,STD,FS,WFC,2021,WELLS FARGO & CO,187606,,81732,,,
USD,STD,INDL,WFC,2021,WELLS FARGO & CO,187606,21548,81732,,,
USD,STD,FS,WFC,2022,WELLS FARGO & CO,179889,,82859,,,
USD,STD,INDL,WFC,2022,WELLS FARGO & CO,179889,13182,82859,,,
USD,STD,FS,WFC,2023,WELLS FARGO & CO,185735,,115340,,,
USD,STD,INDL,WFC,2023,WELLS FARGO & CO,185735,19142,115340,,,
USD,STD,FS,WFC,2024,WELLS FARGO & CO,179120,,125397,,,
USD,STD,INDL,WFC,2024,WELLS FARGO & CO,179120,19722,125397,,,
USD,STD,FS,WFC,2025,WELLS FARGO & CO,181117,,123013,,,
USD,STD,INDL,WFC,2025,WELLS FARGO & CO,181117,21338,123013,,,
USD,STD,INDL,PEP,2010,PEPSICO INC,21164,6320,57838,,,
USD,STD,INDL,PEP,2011,PEPSICO INC,20588,6443,66504,,,
USD,STD,INDL,PEP,2012,PEPSICO INC,22294,6178,65492,,,
USD,STD,INDL,PEP,2013,PEPSICO INC,24279,6740,66415,,,
USD,STD,INDL,PEP,2014,PEPSICO INC,17438,6513,66683,,,
USD,STD,INDL,PEP,2015,PEPSICO INC,11923,5452,63056,,,
USD,STD,INDL,PEP,2016,PEPSICO INC,11095,6329,62799,,,
USD,STD,INDL,PEP,2017,PEPSICO INC,10889,4857,63525,,,
USD,STD,INDL,PEP,2018,PEPSICO INC,14518,12515,64661,,,
USD,STD,INDL,PEP,2019,PEPSICO INC,14786,7314,67161,,,
USD,STD,INDL,PEP,2020,PEPSICO INC,13454,7120,70372,,,
USD,STD,INDL,PEP,2021,PEPSICO INC,16043,7618,79474,,,
USD,STD,INDL,PEP,2022,PEPSICO INC,17149,8910,86392,,,
USD,STD,INDL,PEP,2023,PEPSICO INC,18503,9074,91471,,,
USD,STD,INDL,PEP,2024,PEPSICO INC,18041,9578,91854,,,
USD,STD,INDL,PEP,2025,PEPSICO INC,20406,8240,93925,,,
USD,STD,INDL,PFE,2010,PFIZER INC,87813,8257,67791,,,
USD,STD,INDL,PFE,2011,PFIZER INC,82190,10009,67425,,,
USD,STD,INDL,PFE,2012,PFIZER INC,81260,14570,58986,,,
USD,STD,INDL,PFE,2013,PFIZER INC,76307,22003,51584,,,
USD,STD,INDL,PFE,2014,PFIZER INC,71301,9136,49605,,,
USD,STD,INDL,PFE,2015,PFIZER INC,64720,6960,48851,,,
USD,STD,INDL,PFE,2016,PFIZER INC,59544,7215,52824,,,
USD,STD,INDL,PFE,2017,PFIZER INC,71308,21308,52546,,,
USD,STD,INDL,PFE,2018,PFIZER INC,63407,11153,53647,,,
USD,STD,INDL,PFE,2019,PFIZER INC,63143,16273,51750,,,
USD,STD,INDL,PFE,2020,PFIZER INC,63238,9616,41908,,,
USD,STD,INDL,PFE,2021,PFIZER INC,77201,21979,81288,,,
USD,STD,INDL,PFE,2022,PFIZER INC,95661,31372,100330,,,
USD,STD,INDL,PFE,2023,PFIZER INC,89014,2119,61996,,,
USD,STD,INDL,PFE,2024,PFIZER INC,88203,8031,62856,,,
USD,STD,INDL,MO,2010,ALTRIA GROUP INC,5192,3905,16892,,,
USD,STD,INDL,MO,2011,ALTRIA GROUP INC,3680,3390,17109,,,
USD,STD,INDL,MO,2012,ALTRIA GROUP INC,3168,4180,17507,,,
USD,STD,INDL,MO,2013,ALTRIA GROUP INC,4119,4535,17663,,,
USD,STD,INDL,MO,2014,ALTRIA GROUP INC,3014,5070,17945,,,
USD,STD,INDL,MO,2015,ALTRIA GROUP INC,2880,5241,18854,,,
USD,STD,INDL,MO,2016,ALTRIA GROUP INC,12770,14239,19337,,,
USD,STD,INDL,MO,2017,ALTRIA GROUP INC,15377,10222,19494,,,
USD,STD,INDL,MO,2018,ALTRIA GROUP INC,14787,6963,19627,,,
USD,STD,INDL,MO,2019,ALTRIA GROUP INC,6222,-1293,19796,,,
USD,STD,INDL,MO,2020,ALTRIA GROUP INC,2839,4467,20841,,,
USD,STD,INDL,MO,2021,ALTRIA GROUP INC,-1606,2475,21111,,,
USD,STD,INDL,MO,2022,ALTRIA GROUP INC,-3973,5764,20688,,,
USD,STD,INDL,MO,2023,ALTRIA GROUP INC,-3540,8130,20502,,,
USD,STD,INDL,MO,2024,ALTRIA GROUP INC,-2238,11264,20444,,,
USD,STD,INDL,MO,2025,ALTRIA GROUP INC,-3502,6947,20162,,,
USD,STD,INDL,COP,2010,CONOCOPHILLIPS,68562,11358,175752,,,
USD,STD,INDL,COP,2011,CONOCOPHILLIPS,65224,12436,230859,,,
USD,STD,INDL,COP,2012,CONOCOPHILLIPS,47987,8428,57967,,,
USD,STD,INDL,COP,2013,CONOCOPHILLIPS,52090,9156,54413,,,
USD,STD,INDL,COP,2014,CONOCOPHILLIPS,51911,6869,52524,,,
USD,STD,INDL,COP,2015,CONOCOPHILLIPS,39762,-4428,29564,,,
USD,STD,INDL,COP,2016,CONOCOPHILLIPS,34974,-3615,23693,,,
USD,STD,INDL,COP,2017,CONOCOPHILLIPS,30607,-855,29106,,,
USD,STD,INDL,COP,2018,CONOCOPHILLIPS,31939,6257,36417,,,
USD,STD,INDL,COP,2019,CONOCOPHILLIPS,34981,7189,32567,,,
USD,STD,INDL,COP,2020,CONOCOPHILLIPS,29849,-2701,18784,,,
USD,STD,INDL,COP,2021,CONOCOPHILLIPS,45406,8079,45960,,,
USD,STD,INDL,COP,2022,CONOCOPHILLIPS,48003,18680,78494,,,
USD,STD,INDL,COP,2023,CONOCOPHILLIPS,49279,10957,56141,,,
USD,STD,INDL,COP,2024,CONOCOPHILLIPS,64796,9245,54745,,,
USD,STD,INDL,PG,2010,PROCTER & GAMBLE CO,61115,12736,78938,,,
USD,STD,INDL,PG,2011,PROCTER & GAMBLE CO,67640,11797,82559,,,
USD,STD,INDL,PG,2012,PROCTER & GAMBLE CO,63439,10756,83680,,,
USD,STD,INDL,PG,2013,PROCTER & GAMBLE CO,68064,11312,84167,,,
USD,STD,INDL,PG,2014,PROCTER & GAMBLE CO,69214,11643,83062,,,
USD,STD,INDL,PG,2015,PROCTER & GAMBLE CO,62419,7036,76279,,,
USD,STD,INDL,PG,2016,PROCTER & GAMBLE CO,57341,10508,65299,,,
USD,STD,INDL,PG,2017,PROCTER & GAMBLE CO,55184,15326,65058,,,
USD,STD,INDL,PG,2018,PROCTER & GAMBLE CO,52293,9750,66832,,,
USD,STD,INDL,PG,2019,PROCTER & GAMBLE CO,47194,3897,67684,,,
USD,STD,INDL,PG,2020,PROCTER & GAMBLE CO,46521,13027,70950,,,
USD,STD,INDL,PG,2021,PROCTER & GAMBLE CO,46378,14306,76118,,,
USD,STD,INDL,PG,2022,PROCTER & GAMBLE CO,46589,14742,80187,,,
USD,STD,INDL,PG,2023,PROCTER & GAMBLE CO,46777,14653,82006,,,
USD,STD,INDL,PG,2024,PROCTER & GAMBLE CO,50287,14879,84039,,,
USD,STD,INDL,PG,2025,PROCTER & GAMBLE CO,52012,15974,84284,,,
USD,STD,INDL,SO,2010,SOUTHERN CO,17284,2040,17456,,,
USD,STD,INDL,SO,2011,SOUTHERN CO,18660,2268,17657,,,
USD,STD,INDL,SO,2012,SOUTHERN CO,19379,2415,16537,,,
USD,STD,INDL,SO,2013,SOUTHERN CO,20139,1710,17087,,,
USD,STD,INDL,SO,2014,SOUTHERN CO,21301,2031,18467,,,
USD,STD,INDL,SO,2015,SOUTHERN CO,22100,2421,17489,,,
USD,STD,INDL,SO,2016,SOUTHERN CO,25485,2493,19896,,,
USD,STD,INDL,SO,2017,SOUTHERN CO,24491,880,23031,,,
USD,STD,INDL,SO,2018,SOUTHERN CO,25014,2242,23495,,,
USD,STD,INDL,SO,2019,SOUTHERN CO,27796,4754,21419,,,
USD,STD,INDL,SO,2020,SOUTHERN CO,28263,3134,20375,,,
USD,STD,INDL,SO,2021,SOUTHERN CO,28165,2408,23113,,,
USD,STD,INDL,SO,2022,SOUTHERN CO,30408,3535,29279,,,
USD,STD,INDL,SO,2023,SOUTHERN CO,31444,3976,25253,,,
USD,STD,INDL,SO,2024,SOUTHERN CO,33208,4401,26724,,,
USD,STD,INDL,T,2010,AT&T INC,111647,19864,124280,,,
USD,STD,INDL,T,2011,AT&T INC,105534,3944,126723,,,
USD,STD,INDL,T,2012,AT&T INC,92362,7264,127434,,,
USD,STD,INDL,T,2013,AT&T INC,90988,18249,128752,,,
USD,STD,INDL,T,2014,AT&T INC,86370,6224,132447,,,
USD,STD,INDL,T,2015,AT&T INC,122671,13345,146801,,,
USD,STD,INDL,T,2016,AT&T INC,123135,12976,163763,,,
USD,STD,INDL,T,2017,AT&T INC,140861,29450,160789,,,
USD,STD,INDL,T,2018,AT&T INC,184089,19370,170805,,,
